timestamp,freq_hz,power,thr,is_24,wifi_hit
1765121508.1857615,2412000000.0,0.0,3e-06,1,0
1765121508.4424896,2437000000.0,0.00013756752014160156,0.24909651353246698,1,1
1765121539.2418358,2462000000.0,2.5272369384765625e-05,0.8939529398684231,1,0
1765121539.4972465,2412000000.0,0.0001633167266845703,0.805603588203701,1,1
